"animal_id","current_age","datetime","age_upon_intake_1","found_location","intake_type","intake_condition","animal_type","neutered","sex","breed","color","adopted","outcome_subtype","outcome_type","datetime_left","date_of_birth","age_upon_outcome_1"
"A669505",17.0,12/21/13 5:00 PM,7.0,"E Garrett Dr in Austin (TX)","Stray","Normal","Dog","Intact","Male","Bichon Frise","White","false","Partner","Transfer",12/28/13 12:05 PM,"2005-12-26",8.0
"A669506",12.0,12/21/13 5:15 PM,2.0,"6813 Great Northern Blvd in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Beagle Mix","Tricolor","false","Partner","Transfer",4/3/14 7:07 PM,"2011-12-21",2.0
"A669506",12.0,12/21/13 5:15 PM,2.0,"6813 Great Northern Blvd in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Beagle Mix","Tricolor","false",,"Return to Owner",12/23/13 6:36 PM,"2011-12-21",2.0
"A669506",11.0,3/29/14 11:25 AM,2.0,"Shoal Creek Blvd & Greenlawn Pkwy in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Beagle Mix","Tricolor","false","Partner","Transfer",4/3/14 7:07 PM,"2011-12-21",2.0
"A669506",11.0,3/29/14 11:25 AM,2.0,"Shoal Creek Blvd & Greenlawn Pkwy in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Beagle Mix","Tricolor","false",,"Return to Owner",12/23/13 6:36 PM,"2011-12-21",2.0
"A669507",14.0,12/21/13 5:18 PM,4.0,"Slaughter/ Manchaca in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair/Dachshund","Black/White","true",,"Adoption",1/5/14 4:00 PM,"2009-12-21",4.0
"A669508",13.0,12/21/13 5:02 PM,3.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Affenpinscher Mix","Black/White","true",,"Adoption",12/23/13 6:24 PM,"2010-12-21",3.0
"A669509",10.0,12/21/13 5:52 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","German Shepherd Mix","Tan/Black","true",,"Adoption",12/26/13 5:48 PM,"2012-06-21",0.0
"A669510",10.0,12/21/13 6:10 PM,0.0,"51St And Manor Rd in Austin (TX)","Stray","Normal","Dog","Intact","Female","Rottweiler/Labrador Retriever","Black/Tan","true",,"Adoption",1/1/14 6:45 PM,"2012-12-21",0.0
"A669511",10.0,12/21/13 6:34 PM,0.0,"Warren St And Hillview Rd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Brown Tabby","true",,"Adoption",12/28/13 5:44 PM,"2013-08-21",0.0
"A669512",10.0,12/21/13 6:34 PM,0.0,"Warren St And Hillview Rd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Siamese","Seal Point","true",,"Adoption",12/27/13 5:51 PM,"2013-08-21",0.0
"A669513",12.0,12/21/13 6:52 PM,2.0,"Singletree And Copper Cliff in Austin (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","Brown Brindle/White","false",,"Return to Owner",12/23/13 5:47 PM,"2011-12-21",2.0
"A669514",10.0,12/21/13 7:11 PM,0.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:20 AM,"2012-12-21",0.0
"A669515",15.0,12/21/13 7:11 PM,5.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:21 AM,"2008-12-21",5.0
"A669517",12.0,12/21/13 7:11 PM,2.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:22 AM,"2011-12-21",2.0
"A669518",13.0,12/21/13 7:11 PM,3.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:23 AM,"2010-12-21",3.0
"A669519",14.0,12/21/13 7:11 PM,4.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:23 AM,"2009-12-21",4.0
"A669520",16.0,12/21/13 7:11 PM,6.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:24 AM,"2007-12-21",6.0
"A669521",17.0,12/21/13 7:11 PM,7.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:25 AM,"2006-12-21",7.0
"A669522",10.0,12/21/13 7:11 PM,0.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:25 AM,"2012-12-21",0.0
"A669523",12.0,12/21/13 7:11 PM,2.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:26 AM,"2011-12-21",2.0
"A669524",13.0,12/21/13 7:11 PM,3.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false",,"Euthanasia",12/22/13 8:27 AM,"2010-12-21",3.0
"A669525",10.0,12/21/13 7:11 PM,0.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 9:20 AM,"2012-12-21",0.0
"A669526",10.0,12/21/13 7:11 PM,0.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 9:20 AM,"2012-12-21",0.0
"A669527",10.0,12/21/13 7:11 PM,0.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 9:20 AM,"2012-12-21",0.0
"A669528",13.0,12/21/13 7:11 PM,3.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 9:21 AM,"2010-12-21",3.0
"A669529",14.0,12/21/13 7:11 PM,4.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 9:21 AM,"2009-12-21",4.0
"A669530",12.0,12/21/13 7:11 PM,2.0,"15436 Fm 1825 in Travis (TX)","Wildlife","Normal","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 9:21 AM,"2011-12-21",2.0
"A669531",10.0,12/22/13 10:34 AM,0.0,"2701 E 7Th St in Austin (TX)","Stray","Normal","Other",,,"Rabbit Sh Mix","White/Black","false","Partner","Transfer",12/26/13 10:14 AM,"2013-08-22",0.0
"A669533",10.0,12/22/13 12:08 PM,0.0,"Govalle And Cherico in Austin (TX)","Stray","Normal","Dog","Intact","Male","Belgian Malinois Mix","Brown/Black","true",,"Adoption",12/30/13 5:50 PM,"2013-02-22",0.0
"A669534",10.0,12/22/13 12:28 PM,0.0,"2324 Wilson St in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Orange Tabby","false","SCRP","Transfer",12/24/13 3:03 PM,"2012-12-22",0.0
"A669535",14.0,12/22/13 12:46 PM,4.0,"Pleasant Valley And 7Th St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Australian Cattle Dog/Border Collie","Black/White","false","Aggressive","Euthanasia",3/2/14 4:21 PM,"2009-01-05",5.0
"A669535",14.0,12/22/13 12:46 PM,4.0,"Pleasant Valley And 7Th St in Austin (TX)","Stray","Normal","Dog","Intact","Male","Australian Cattle Dog/Border Collie","Black/White","true",,"Adoption",1/26/14 4:44 PM,"2009-01-05",5.0
"A669535",14.0,2/23/14 11:50 AM,5.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Australian Cattle Dog/Border Collie","Black/White","false","Aggressive","Euthanasia",3/2/14 4:21 PM,"2009-01-05",5.0
"A669535",14.0,2/23/14 11:50 AM,5.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Male","Australian Cattle Dog/Border Collie","Black/White","true",,"Adoption",1/26/14 4:44 PM,"2009-01-05",5.0
"A669536",12.0,12/22/13 12:58 PM,2.0,"S Lamar And Manchaca in Austin (TX)","Stray","Normal","Dog","Intact","Male","Labrador Retriever Mix","Tan","false",,"Return to Owner",12/22/13 2:01 PM,"2011-12-22",2.0
"A669537",12.0,12/22/13 12:58 PM,2.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Anatol Shepherd Mix","Tan/Black","true",,"Adoption",12/24/13 3:23 PM,"2011-06-22",2.0
"A669538",10.0,12/22/13 2:08 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Rottweiler","Black/Tan","true",,"Adoption",12/30/13 4:39 PM,"2013-03-22",0.0
"A669539",10.0,12/22/13 2:30 PM,0.0,"822 Walnut Creek in Austin (TX)","Stray","Normal","Dog","Intact","Male","Labrador Retriever Mix","Black","false",,"Return to Owner",12/26/13 6:05 PM,"2012-12-22",0.0
"A669540",14.0,12/22/13 2:36 PM,4.0,"9401 Roanna Dr in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Yorkshire Terrier Mix","Blue/Tan","false",,"Return to Owner",12/28/13 4:17 PM,"2009-12-22",4.0
"A669541",12.0,12/22/13 2:37 PM,2.0,"7320 N. Mopac in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Pomeranian","Red","false",,"Return to Owner",12/23/13 11:33 AM,"2011-12-23",2.0
"A669542",10.0,12/22/13 2:46 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Cocker Spaniel Mix","Brown","true",,"Adoption",12/23/13 7:11 PM,"2013-10-07",0.0
"A669543",10.0,12/22/13 2:19 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Labrador Retriever/German Shepherd","Chocolate","true",,"Adoption",12/24/13 3:41 PM,"2013-10-22",0.0
"A669544",10.0,12/22/13 2:19 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Labrador Retriever/German Shepherd","Chocolate","true",,"Adoption",12/24/13 12:12 PM,"2013-10-22",0.0
"A669545",10.0,12/22/13 2:19 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Labrador Retriever/German Shepherd","Black","true",,"Adoption",12/23/13 6:37 PM,"2013-10-22",0.0
"A669546",13.0,12/22/13 3:12 PM,3.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Manchester Terrier/Chihuahua Shorthair","Tricolor/White","false","Partner","Transfer",12/28/13 6:12 PM,"2010-12-22",3.0
"A669547",10.0,12/22/13 3:12 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Manchester Terrier/Chihuahua Shorthair","Brown/White","false","Partner","Transfer",12/28/13 6:12 PM,"2013-04-22",0.0
"A669548",10.0,12/22/13 3:12 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Manchester Terrier/Chihuahua Shorthair","Tan","false","Partner","Transfer",12/28/13 6:12 PM,"2013-04-22",0.0
"A669549",12.0,12/22/13 4:28 PM,2.0,"Austin (TX)","Owner Surrender","Normal","Cat","Neutered","Male","Domestic Shorthair Mix","Orange Tabby/White","true",,"Adoption",12/27/13 12:29 PM,"2011-12-22",2.0
"A669550",25.0,12/22/13 4:56 PM,15.0,"12034 Rsearch Blvd in Austin (TX)","Stray","Injured","Cat","Intact","Female","Domestic Shorthair Mix","Black","false","Suffering","Euthanasia",12/22/13 5:25 PM,"1998-12-22",15.0
"A669551",10.0,12/22/13 5:01 PM,0.0,"4616 W. Howard Ln in Austin (TX)","Wildlife","Sick","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/22/13 5:41 PM,"2013-06-22",0.0
"A669552",10.0,12/22/13 5:02 PM,0.0,"13018 Fitzhough in Travis (TX)","Stray","Normal","Dog","Intact","Female","American Staffordshire Terrier Mix","Brown Brindle","false","Partner","Transfer",12/31/13 5:15 PM,"2012-04-22",0.0
"A669556",10.0,12/22/13 6:25 PM,0.0,"Austin (TX)","Stray","Injured","Cat","Intact","Female","Domestic Longhair Mix","Black","false","Suffering","Euthanasia",12/26/13 2:02 PM,"2013-11-07",0.0
"A669557",10.0,12/22/13 6:33 PM,0.0,"Austin (TX)","Stray","Normal","Dog","Neutered","Male","English Springer Spaniel","Brown/White","false",,"Return to Owner",12/22/13 6:54 PM,"2012-12-22",0.0
"A669559",10.0,12/22/13 9:20 PM,0.0,"101 Colorado St. in Austin (TX)","Wildlife","Sick","Other",,,"Bat Mix","Brown","false","Rabies Risk","Euthanasia",12/23/13 9:38 AM,"2013-06-22",0.0
"A669561",15.0,12/23/13 7:28 AM,5.0,"12034 Research Blvd in Austin (TX)","Stray","Injured","Dog","Intact","Male","Doberman Pinsch Mix","Red/Tan","false","Suffering","Euthanasia",12/23/13 1:58 PM,"2008-12-23",5.0
"A669562",10.0,12/23/13 7:28 AM,0.0,"12034 Research Blvd in Austin (TX)","Stray","Injured","Dog","Intact","Male","Cairn Terrier Mix","Brown","true",,"Adoption",1/1/14 4:41 PM,"2013-09-24",0.0
"A669563",12.0,12/23/13 10:19 AM,2.0,"11716 Reata Dr. in Travis (TX)","Owner Surrender","Injured","Dog","Intact","Male","Pit Bull Mix","Fawn/White","false","Suffering","Euthanasia",12/23/13 1:59 PM,"2011-12-23",2.0
"A669567",12.0,12/23/13 10:31 AM,2.0,"6941 Felipe Dr in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Brown Tabby/White","false","SCRP","Transfer",12/28/13 4:21 PM,"2011-12-23",2.0
"A669568",20.0,12/23/13 11:00 AM,10.0,"Dee Gabriel Collins in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Miniature Schnauzer/Miniature Poodle","White","true",,"Adoption",1/3/14 11:54 AM,"2003-12-23",10.0
"A669569",12.0,12/23/13 11:03 AM,2.0,"812 Springdale Rd in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Labrador Retriever Mix","Black","false",,"Return to Owner",12/23/13 1:03 PM,"2011-12-23",2.0
"A669570",14.0,12/23/13 11:06 AM,4.0,"4411 Meinardus Drive in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Labrador Retriever Mix","Yellow","false",,"Return to Owner",12/24/13 11:13 AM,"2009-12-23",4.0
"A669575",10.0,12/23/13 12:07 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Rottweiler Mix","Tricolor","false","Foster","Adoption",1/18/14 6:23 PM,"2013-11-16",0.0
"A669576",18.0,12/23/13 12:31 PM,8.0,"4905 Majestic Dr in Austin (TX)","Stray","Sick","Cat","Intact","Female","Domestic Shorthair Mix","Brown Tabby/White","false","Suffering","Euthanasia",12/24/13 4:29 PM,"2005-12-23",8.0
"A669578",12.0,12/23/13 12:43 PM,2.0,"12609 Dessau Rd in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Longhair Mix","Brown Tabby","false","SCRP","Transfer",12/24/13 3:03 PM,"2011-12-23",2.0
"A669579",12.0,12/23/13 12:43 PM,2.0,"12609 Dessau Rd in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","White/Blue","false","Partner","Transfer",6/20/14 1:27 PM,"2011-12-23",2.0
"A669579",12.0,12/23/13 12:43 PM,2.0,"12609 Dessau Rd in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","White/Blue","true",,"Adoption",12/30/13 6:14 PM,"2011-12-23",2.0
"A669579",11.0,4/21/14 12:41 PM,2.0,"Lamar & 183 in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","White/Blue","false","Partner","Transfer",6/20/14 1:27 PM,"2011-12-23",2.0
"A669579",11.0,4/21/14 12:41 PM,2.0,"Lamar & 183 in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Shorthair Mix","White/Blue","true",,"Adoption",12/30/13 6:14 PM,"2011-12-23",2.0
"A669580",23.0,12/23/13 1:15 PM,13.0,"Austin (TX)","Euthanasia Request","Sick","Dog","Neutered","Female","Labrador Retriever/Chow Chow","Tan","false","Suffering","Euthanasia",12/23/13 2:49 PM,"2000-12-23",13.0
"A669581",12.0,12/23/13 1:36 PM,2.0,"S. 1St St And Stassney Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Chihuahua Shorthair Mix","Tan/Red","false","Partner","Transfer",12/31/13 5:15 PM,"2011-12-23",2.0
"A669582",12.0,12/23/13 1:54 PM,2.0,"3100 Fontana St in Austin (TX)","Stray","Normal","Dog","Neutered","Male","Pit Bull/Pointer","Black/White","true",,"Adoption",6/18/15 3:02 PM,"2011-12-23",3.0
"A669583",12.0,12/23/13 2:12 PM,2.0,"303 John Nance Garner in Austin (TX)","Stray","Normal","Dog","Intact","Male","Cardigan Welsh Corgi Mix","Chocolate/Tan","true",,"Adoption",12/28/13 6:52 PM,"2011-12-23",2.0
"A669584",12.0,12/23/13 2:12 PM,2.0,"303 John Nance Garner in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Cardigan Welsh Corgi Mix","Tan","true",,"Adoption",12/28/13 6:54 PM,"2011-12-23",2.0
"A669585",10.0,12/23/13 2:14 PM,0.0,"14300 Tandem Blvd in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Orange Tabby","true",,"Adoption",12/30/13 7:44 AM,"2012-12-23",0.0
"A669586",10.0,12/23/13 3:06 PM,0.0,"S. Lamar Blvd & Manchaca in Austin (TX)","Stray","Normal","Dog","Intact","Female","Australian Cattle Dog Mix","Sable/Red Merle","true",,"Adoption",12/30/13 5:57 PM,"2012-12-23",0.0
"A669589",10.0,12/23/13 3:39 PM,0.0,"5001 Plaza On The Lakes in Austin (TX)","Wildlife","Sick","Other",,,"Raccoon Mix","Brown/Black","false","Rabies Risk","Euthanasia",12/23/13 3:52 PM,"2012-12-23",0.0
"A669590",10.0,12/23/13 3:31 PM,0.0,"1601 E Slaughter Ln Lot 282 in Austin (TX)","Stray","Normal","Cat","Neutered","Female","Domestic Longhair Mix","Orange Tabby/White","true",,"Adoption",12/28/13 2:31 PM,"2012-12-23",0.0
"A669591",10.0,12/23/13 3:41 PM,0.0,"12403 Mellow Meadow Dr in Austin (TX)","Stray","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black/White","false","SCRP","Transfer",12/28/13 4:21 PM,"2012-12-23",0.0
"A669593",10.0,12/23/13 3:45 PM,0.0,"Taylor Gaines St & Parker Ln in Austin (TX)","Stray","Normal","Cat","Intact","Female","Siamese Mix","Lynx Point","true",,"Adoption",1/21/14 11:44 AM,"2012-12-23",0.0
"A669594",10.0,12/23/13 3:45 PM,0.0,"Taylor Gaines St & Parker Ln in Austin (TX)","Stray","Normal","Cat","Intact","Female","Domestic Medium Hair Mix","Black","false","Foster","Adoption",1/21/14 6:34 PM,"2013-11-23",0.0
"A669595",10.0,12/23/13 4:12 PM,0.0,"12022 Lima Dr in Manor (TX)","Stray","Normal","Cat","Intact","Female","Domestic Longhair Mix","Black/White","false","Partner","Transfer",1/2/14 2:38 PM,"2013-11-08",0.0
"A669596",10.0,12/23/13 3:29 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Blue","true",,"Adoption",12/29/13 5:27 PM,"2013-06-24",0.0
"A669597",10.0,12/23/13 3:29 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Black","true",,"Adoption",1/3/14 6:46 PM,"2013-06-24",0.0
"A669598",10.0,12/23/13 3:29 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Black","true",,"Adoption",12/28/13 2:37 PM,"2013-06-24",0.0
"A669599",13.0,12/23/13 4:31 PM,3.0,"Dessau Rd & E Howard Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Collie Smooth/Labrador Retriever","Sable/White","true",,"Adoption",1/19/14 3:56 PM,"2010-12-23",3.0
"A669599",13.0,12/23/13 4:31 PM,3.0,"Dessau Rd & E Howard Ln in Austin (TX)","Stray","Normal","Dog","Intact","Female","Collie Smooth/Labrador Retriever","Sable/White","true",,"Adoption",2/1/14 6:47 PM,"2010-12-23",3.0
"A669599",12.0,1/28/14 5:15 PM,3.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Collie Smooth/Labrador Retriever","Sable/White","true",,"Adoption",1/19/14 3:56 PM,"2010-12-23",3.0
"A669599",12.0,1/28/14 5:15 PM,3.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Collie Smooth/Labrador Retriever","Sable/White","true",,"Adoption",2/1/14 6:47 PM,"2010-12-23",3.0
"A669600",10.0,12/23/13 3:29 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Medium Hair Mix","Blue","true",,"Adoption",12/24/13 12:10 PM,"2013-06-24",0.0
"A669601",10.0,12/23/13 3:29 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Male","Domestic Shorthair Mix","Blue","true",,"Adoption",1/6/14 5:24 PM,"2013-02-23",0.0
"A669602",10.0,12/23/13 3:29 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Cat","Intact","Female","Domestic Shorthair Mix","Blue Tabby","true",,"Adoption",1/6/14 6:50 PM,"2013-06-24",0.0
"A669603",10.0,12/23/13 4:47 PM,0.0,"2921 Pecan Springs Rd in Austin (TX)","Stray","Injured","Cat","Intact","Female","Siamese Mix","Flame Point","false","Suffering","Euthanasia",12/23/13 5:27 PM,"2013-08-23",0.0
"A669604",10.0,12/24/13 11:44 AM,0.0,"Austin (TX)","Public Assist","Normal","Dog","Intact","Male","American Bulldog Mix","Brown Brindle/White","false",,"Return to Owner",1/2/14 5:00 PM,"2012-12-23",0.0
"A669605",18.0,12/23/13 5:16 PM,8.0,"5324 King Henry Dr in Austin (TX)","Stray","Normal","Dog","Neutered","Female","Toy Poodle","White","false","Foster","Adoption",1/15/14 10:20 AM,"2005-12-23",8.0
"A669606",10.0,12/23/13 5:26 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Male","Dachshund Longhair Mix","Tan/White","false","Partner","Transfer",12/23/13 6:23 PM,"2013-05-23",0.0
"A669607",10.0,12/23/13 5:26 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Chihuahua Longhair Mix","Black/White","true",,"Adoption",12/26/13 6:26 PM,"2012-12-23",0.0
"A669609",10.0,12/23/13 5:49 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Labrador Retriever Mix","Black/White","false","Partner","Transfer",12/24/13 11:16 AM,"2013-10-23",0.0
"A669610",10.0,12/23/13 5:49 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Labrador Retriever Mix","Black/White","false","Partner","Transfer",12/24/13 11:16 AM,"2013-10-23",0.0
"A669611",10.0,12/23/13 5:49 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Labrador Retriever Mix","Black/White","false","Partner","Transfer",12/24/13 11:16 AM,"2013-10-23",0.0
"A669612",10.0,12/23/13 6:06 PM,0.0,"9913 Morgan Creek Dr in Austin (TX)","Wildlife","Sick","Other",,,"Raccoon Mix","Gray/Black","false","Rabies Risk","Euthanasia",12/23/13 7:58 PM,"2012-12-23",0.0
"A669619",10.0,12/23/13 6:33 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Neutered","Female","Bruss Griffon Mix","Gray/White","true",,"Adoption",12/24/13 4:59 PM,"2012-12-23",0.0
"A669621",10.0,12/23/13 6:45 PM,0.0,"Austin (TX)","Owner Surrender","Normal","Dog","Intact","Female","Plott Hound Mix","Brown Brindle/Black","false","Partner","Transfer",12/25/13 9:47 AM,"2013-08-23",0.0
"A669638",9.0,7/19/14 10:40 AM,0.0,"4600 Nuckols Crossing Place in Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Pit Bull Mix","Tan/White","false","Partner","Transfer",7/29/14 12:58 PM,"2012-12-23",0.0
"A669638",9.0,7/19/14 10:40 AM,0.0,"4600 Nuckols Crossing Place in Austin (TX)","Public Assist","Normal","Dog","Neutered","Male","Pit Bull Mix","Tan/White","false",,"Return to Owner",12/31/13 4:16 PM,"2012-12-23",0.0
"A669638",10.0,12/23/13 10:12 PM,0.0,"4305 Leslie Ln. in Austin (TX)","Stray","Normal","Dog","Intact","Male","Pit Bull Mix","Tan/White","false","Partner","Transfer",7/29/14 12:58 PM,"2012-12-23",0.0
